,Year,Month,Mdate,Day,Time,Hourly_Counts
908,2009,6,7,6,20,297
909,2009,6,7,6,21,262
910,2009,6,7,6,22,266
911,2009,6,7,6,23,136
912,2009,6,8,0,0,130
913,2009,6,8,0,1,46
914,2009,6,8,0,2,36
915,2009,6,8,0,3,51
916,2009,6,8,0,4,19
917,2009,6,8,0,5,19
918,2009,6,8,0,6,45
919,2009,6,8,0,7,71
920,2009,6,8,0,8,207
921,2009,6,8,0,9,562
922,2009,6,8,0,10,1296
923,2009,6,8,0,11,1985
924,2009,6,8,0,12,2291
925,2009,6,8,0,13,2486
926,2009,6,8,0,14,2713
927,2009,6,8,0,15,2504
928,2009,6,8,0,16,2118
929,2009,6,8,0,17,1161
930,2009,6,8,0,18,410
931,2009,6,8,0,19,249
932,2009,6,8,0,20,167
933,2009,6,8,0,21,125
934,2009,6,8,0,22,98
935,2009,6,8,0,23,43
936,2009,6,9,1,0,18
937,2009,6,9,1,1,31
938,2009,6,9,1,2,2
939,2009,6,9,1,3,5
940,2009,6,9,1,4,7
941,2009,6,9,1,5,16
942,2009,6,9,1,6,102
943,2009,6,9,1,7,309
944,2009,6,9,1,8,864
945,2009,6,9,1,9,977
946,2009,6,9,1,10,1324
947,2009,6,9,1,11,1804
948,2009,6,9,1,12,2832
949,2009,6,9,1,13,3372
950,2009,6,9,1,14,2387
951,2009,6,9,1,15,2461
952,2009,6,9,1,16,2259
953,2009,6,9,1,17,1959
954,2009,6,9,1,18,642
955,2009,6,9,1,19,328
956,2009,6,9,1,20,206
957,2009,6,9,1,21,186
958,2009,6,9,1,22,103
959,2009,6,9,1,23,61
960,2009,6,10,2,0,30
961,2009,6,10,2,1,9
962,2009,6,10,2,2,46
963,2009,6,10,2,3,7
964,2009,6,10,2,4,4
965,2009,6,10,2,5,19
966,2009,6,10,2,6,103
967,2009,6,10,2,7,330
968,2009,6,10,2,8,784
969,2009,6,10,2,9,894
970,2009,6,10,2,10,1226
971,2009,6,10,2,11,1652
972,2009,6,10,2,12,3101
973,2009,6,10,2,13,3708
974,2009,6,10,2,14,2687
975,2009,6,10,2,15,2535
976,2009,6,10,2,16,2355
977,2009,6,10,2,17,2357
978,2009,6,10,2,18,964
979,2009,6,10,2,19,405
980,2009,6,10,2,20,242
981,2009,6,10,2,21,172
982,2009,6,10,2,22,149
983,2009,6,10,2,23,47
984,2009,6,11,3,0,36
985,2009,6,11,3,1,59
986,2009,6,11,3,2,21
987,2009,6,11,3,3,4
988,2009,6,11,3,4,5
989,2009,6,11,3,5,15
990,2009,6,11,3,6,89
991,2009,6,11,3,7,316
992,2009,6,11,3,8,775
993,2009,6,11,3,9,797
994,2009,6,11,3,10,1200
995,2009,6,11,3,11,1726
996,2009,6,11,3,12,3247
997,2009,6,11,3,13,3704
998,2009,6,11,3,14,2716
999,2009,6,11,3,15,2581
1000,2009,6,11,3,16,2562
1001,2009,6,11,3,17,2503
1002,2009,6,11,3,18,1550
1003,2009,6,11,3,19,661
1004,2009,6,11,3,20,402
1005,2009,6,11,3,21,214
1006,2009,6,11,3,22,188
1007,2009,6,11,3,23,133
1008,2009,6,12,4,0,53
1009,2009,6,12,4,1,12
1010,2009,6,12,4,2,14
1011,2009,6,12,4,3,19
1012,2009,6,12,4,4,6
1013,2009,6,12,4,5,25
1014,2009,6,12,4,6,98
1015,2009,6,12,4,7,353
1016,2009,6,12,4,8,876
1017,2009,6,12,4,9,916
1018,2009,6,12,4,10,1355
1019,2009,6,12,4,11,2193
1020,2009,6,12,4,12,3846
1021,2009,6,12,4,13,4329
1022,2009,6,12,4,14,3621
1023,2009,6,12,4,15,3381
1024,2009,6,12,4,16,3410
1025,2009,6,12,4,17,3629
1026,2009,6,12,4,18,2612
1027,2009,6,12,4,19,1569
1028,2009,6,12,4,20,1356
1029,2009,6,12,4,21,457
1030,2009,6,12,4,22,515
1031,2009,6,12,4,23,300
1032,2009,6,13,5,0,175
1033,2009,6,13,5,1,105
1034,2009,6,13,5,2,87
1035,2009,6,13,5,3,56
1036,2009,6,13,5,4,22
1037,2009,6,13,5,5,13
1038,2009,6,13,5,6,55
1039,2009,6,13,5,7,80
1040,2009,6,13,5,8,242
1041,2009,6,13,5,9,666
1042,2009,6,13,5,10,1271
1043,2009,6,13,5,11,1977
1044,2009,6,13,5,12,2629
1045,2009,6,13,5,13,3101
1046,2009,6,13,5,14,3395
1047,2009,6,13,5,15,3220
1048,2009,6,13,5,16,3515
1049,2009,6,13,5,17,2096
1050,2009,6,13,5,18,770
1051,2009,6,13,5,19,355
1052,2009,6,13,5,20,288
1053,2009,6,13,5,21,292
1054,2009,6,13,5,22,491
1055,2009,6,13,5,23,326
1056,2009,6,14,6,0,274
1057,2009,6,14,6,1,170
1058,2009,6,14,6,2,163
1059,2009,6,14,6,3,100
1060,2009,6,14,6,4,53
1061,2009,6,14,6,5,39
1062,2009,6,14,6,6,24
1063,2009,6,14,6,7,40
1064,2009,6,14,6,8,122
1065,2009,6,14,6,9,401
1066,2009,6,14,6,10,1031
1067,2009,6,14,6,11,1710
1068,2009,6,14,6,12,2348
1069,2009,6,14,6,13,2803
1070,2009,6,14,6,14,2996
1071,2009,6,14,6,15,2840
1072,2009,6,14,6,16,2326
1073,2009,6,14,6,17,1400
1074,2009,6,14,6,18,490
1075,2009,6,14,6,19,243
1076,2009,6,14,6,20,165
1077,2009,6,14,6,21,127
1078,2009,6,14,6,22,105
1079,2009,6,14,6,23,46
1080,2009,6,15,0,0,27
1081,2009,6,15,0,1,18
1082,2009,6,15,0,2,4
1083,2009,6,15,0,3,11
1084,2009,6,15,0,4,3
1085,2009,6,15,0,5,18
1086,2009,6,15,0,6,91
1087,2009,6,15,0,7,313
1088,2009,6,15,0,8,775
1089,2009,6,15,0,9,891
1090,2009,6,15,0,10,1155
1091,2009,6,15,0,11,1759
1092,2009,6,15,0,12,3115
1093,2009,6,15,0,13,3918
1094,2009,6,15,0,14,2682
1095,2009,6,15,0,15,2437
1096,2009,6,15,0,16,2233
1097,2009,6,15,0,17,2102
1098,2009,6,15,0,18,741
1099,2009,6,15,0,19,348
1100,2009,6,15,0,20,254
1101,2009,6,15,0,21,157
1102,2009,6,15,0,22,107
1103,2009,6,15,0,23,61
1104,2009,6,16,1,0,40
1105,2009,6,16,1,1,40
1106,2009,6,16,1,2,4
1107,2009,6,16,1,3,5
1108,2009,6,16,1,4,7
1109,2009,6,16,1,5,19
1110,2009,6,16,1,6,87
1111,2009,6,16,1,7,350
1112,2009,6,16,1,8,819
1113,2009,6,16,1,9,838
1114,2009,6,16,1,10,1110
1115,2009,6,16,1,11,1508
1116,2009,6,16,1,12,3097
1117,2009,6,16,1,13,3614
1118,2009,6,16,1,14,2497
1119,2009,6,16,1,15,2476
1120,2009,6,16,1,16,2490
1121,2009,6,16,1,17,2157
1122,2009,6,16,1,18,838
1123,2009,6,16,1,19,346
1124,2009,6,16,1,20,281
1125,2009,6,16,1,21,187
1126,2009,6,16,1,22,121
1127,2009,6,16,1,23,86
1128,2009,6,17,2,0,41
1129,2009,6,17,2,1,86
1130,2009,6,17,2,2,5
1131,2009,6,17,2,3,4
1132,2009,6,17,2,4,2
1133,2009,6,17,2,5,27
1134,2009,6,17,2,6,95
1135,2009,6,17,2,7,371
1136,2009,6,17,2,8,807
1137,2009,6,17,2,9,925
1138,2009,6,17,2,10,1216
1139,2009,6,17,2,11,1885
1140,2009,6,17,2,12,3194
1141,2009,6,17,2,13,4043
1142,2009,6,17,2,14,2930
1143,2009,6,17,2,15,2770
1144,2009,6,17,2,16,2591
1145,2009,6,17,2,17,2470
1146,2009,6,17,2,18,983
1147,2009,6,17,2,19,507
1148,2009,6,17,2,20,262
1149,2009,6,17,2,21,171
1150,2009,6,17,2,22,267
1151,2009,6,17,2,23,137
1152,2009,6,18,3,0,44
1153,2009,6,18,3,1,101
1154,2009,6,18,3,2,48
1155,2009,6,18,3,3,11
1156,2009,6,18,3,4,8
1157,2009,6,18,3,5,14
1158,2009,6,18,3,6,94
1159,2009,6,18,3,7,340
1160,2009,6,18,3,8,822
1161,2009,6,18,3,9,980
1162,2009,6,18,3,10,1436
1163,2009,6,18,3,11,2267
1164,2009,6,18,3,12,3988
1165,2009,6,18,3,13,4418
1166,2009,6,18,3,14,3148
1167,2009,6,18,3,15,2837
1168,2009,6,18,3,16,2692
1169,2009,6,18,3,17,2652
1170,2009,6,18,3,18,1775
1171,2009,6,18,3,19,740
1172,2009,6,18,3,20,352
1173,2009,6,18,3,21,266
1174,2009,6,18,3,22,149
1175,2009,6,18,3,23,130
1176,2009,6,19,4,0,84
1177,2009,6,19,4,1,97
1178,2009,6,19,4,2,25
1179,2009,6,19,4,3,6
1180,2009,6,19,4,4,9
1181,2009,6,19,4,5,32
1182,2009,6,19,4,6,105
1183,2009,6,19,4,7,352
1184,2009,6,19,4,8,821
1185,2009,6,19,4,9,950
1186,2009,6,19,4,10,1475
1187,2009,6,19,4,11,1943
1188,2009,6,19,4,12,3611
1189,2009,6,19,4,13,4326
1190,2009,6,19,4,14,3340
1191,2009,6,19,4,15,3387
1192,2009,6,19,4,16,3467
1193,2009,6,19,4,17,3601
1194,2009,6,19,4,18,2903
1195,2009,6,19,4,19,2061
1196,2009,6,19,4,20,1432
1197,2009,6,19,4,21,547
1198,2009,6,19,4,22,565
1199,2009,6,19,4,23,345
1200,2009,6,20,5,0,233
1201,2009,6,20,5,1,183
1202,2009,6,20,5,2,148
1203,2009,6,20,5,3,85
1204,2009,6,20,5,4,61
1205,2009,6,20,5,5,45
1206,2009,6,20,5,6,31
1207,2009,6,20,5,7,92
1208,2009,6,20,5,8,264
1209,2009,6,20,5,9,728
1210,2009,6,20,5,10,1350
1211,2009,6,20,5,11,2095
1212,2009,6,20,5,12,2886
1213,2009,6,20,5,13,3392
1214,2009,6,20,5,14,3729
1215,2009,6,20,5,15,3879
1216,2009,6,20,5,16,3440
1217,2009,6,20,5,17,2152
1218,2009,6,20,5,18,774
1219,2009,6,20,5,19,522
1220,2009,6,20,5,20,310
1221,2009,6,20,5,21,306
1222,2009,6,20,5,22,472
1223,2009,6,20,5,23,319
1224,2009,6,21,6,0,290
1225,2009,6,21,6,1,261
1226,2009,6,21,6,2,196
1227,2009,6,21,6,3,187
1228,2009,6,21,6,4,56
1229,2009,6,21,6,5,68
1230,2009,6,21,6,6,25
1231,2009,6,21,6,7,68
1232,2009,6,21,6,8,150
1233,2009,6,21,6,9,443
1234,2009,6,21,6,10,1145
1235,2009,6,21,6,11,1712
1236,2009,6,21,6,12,2412
1237,2009,6,21,6,13,2840
1238,2009,6,21,6,14,3160
1239,2009,6,21,6,15,3002
1240,2009,6,21,6,16,2629
1241,2009,6,21,6,17,1483
1242,2009,6,21,6,18,531
1243,2009,6,21,6,19,259
1244,2009,6,21,6,20,178
1245,2009,6,21,6,21,142
1246,2009,6,21,6,22,129
1247,2009,6,21,6,23,66
1248,2009,6,22,0,0,37
1249,2009,6,22,0,1,88
1250,2009,6,22,0,2,9
1251,2009,6,22,0,3,4
1252,2009,6,22,0,4,8
1253,2009,6,22,0,5,24
1254,2009,6,22,0,6,100
1255,2009,6,22,0,7,316
1256,2009,6,22,0,8,789
1257,2009,6,22,0,9,931
1258,2009,6,22,0,10,1326
1259,2009,6,22,0,11,1909
1260,2009,6,22,0,12,3519
1261,2009,6,22,0,13,3918
1262,2009,6,22,0,14,2755
1263,2009,6,22,0,15,2656
1264,2009,6,22,0,16,2712
1265,2009,6,22,0,17,2083
1266,2009,6,22,0,18,760
1267,2009,6,22,0,19,349
1268,2009,6,22,0,20,238
1269,2009,6,22,0,21,155
1270,2009,6,22,0,22,93
1271,2009,6,22,0,23,54
1272,2009,6,23,1,0,19
1273,2009,6,23,1,1,48
1274,2009,6,23,1,2,3
1275,2009,6,23,1,3,7
1276,2009,6,23,1,4,8
1277,2009,6,23,1,5,32
1278,2009,6,23,1,6,91
1279,2009,6,23,1,7,325
1280,2009,6,23,1,8,899
1281,2009,6,23,1,9,838
1282,2009,6,23,1,10,1172
1283,2009,6,23,1,11,1786
1284,2009,6,23,1,12,3308
1285,2009,6,23,1,13,3876
1286,2009,6,23,1,14,2621
1287,2009,6,23,1,15,2613
1288,2009,6,23,1,16,2491
1289,2009,6,23,1,17,2025
1290,2009,6,23,1,18,1003
1291,2009,6,23,1,19,429
1292,2009,6,23,1,20,259
1293,2009,6,23,1,21,238
1294,2009,6,23,1,22,121
1295,2009,6,23,1,23,82
1296,2009,6,24,2,0,48
1297,2009,6,24,2,1,21
1298,2009,6,24,2,2,52
1299,2009,6,24,2,3,4
1300,2009,6,24,2,4,6
1301,2009,6,24,2,5,22
1302,2009,6,24,2,6,123
1303,2009,6,24,2,7,331
1304,2009,6,24,2,8,840
1305,2009,6,24,2,9,996
1306,2009,6,24,2,10,1402
1307,2009,6,24,2,11,1930
1308,2009,6,24,2,12,3587
1309,2009,6,24,2,13,4131
1310,2009,6,24,2,14,3235
1311,2009,6,24,2,15,3129
1312,2009,6,24,2,16,2789
1313,2009,6,24,2,17,2515
1314,2009,6,24,2,18,936
1315,2009,6,24,2,19,421
1316,2009,6,24,2,20,296
1317,2009,6,24,2,21,251
1318,2009,6,24,2,22,156
1319,2009,6,24,2,23,142
1320,2009,6,25,3,0,50
1321,2009,6,25,3,1,28
1322,2009,6,25,3,2,109
1323,2009,6,25,3,3,9
1324,2009,6,25,3,4,11
1325,2009,6,25,3,5,32
1326,2009,6,25,3,6,80
1327,2009,6,25,3,7,315
1328,2009,6,25,3,8,807
1329,2009,6,25,3,9,965
1330,2009,6,25,3,10,1329
1331,2009,6,25,3,11,1928
1332,2009,6,25,3,12,3452
1333,2009,6,25,3,13,4225
1334,2009,6,25,3,14,3109
1335,2009,6,25,3,15,3082
1336,2009,6,25,3,16,2894
1337,2009,6,25,3,17,2742
1338,2009,6,25,3,18,1639
1339,2009,6,25,3,19,744
1340,2009,6,25,3,20,409
1341,2009,6,25,3,21,293
1342,2009,6,25,3,22,207
1343,2009,6,25,3,23,127
1344,2009,6,26,4,0,114
1345,2009,6,26,4,1,41
1346,2009,6,26,4,2,23
1347,2009,6,26,4,3,87
1348,2009,6,26,4,4,19
1349,2009,6,26,4,5,35
1350,2009,6,26,4,6,100
1351,2009,6,26,4,7,353
1352,2009,6,26,4,8,846
1353,2009,6,26,4,9,1075
1354,2009,6,26,4,10,1411
1355,2009,6,26,4,11,2069
1356,2009,6,26,4,12,3658
1357,2009,6,26,4,13,4100
1358,2009,6,26,4,14,3670
1359,2009,6,26,4,15,3492
1360,2009,6,26,4,16,3669
1361,2009,6,26,4,17,3591
1362,2009,6,26,4,18,2914
1363,2009,6,26,4,19,1790
1364,2009,6,26,4,20,1356
1365,2009,6,26,4,21,605
1366,2009,6,26,4,22,482
1367,2009,6,26,4,23,463
1368,2009,6,27,5,0,266
1369,2009,6,27,5,1,182
1370,2009,6,27,5,2,123
1371,2009,6,27,5,3,50
1372,2009,6,27,5,4,47
1373,2009,6,27,5,5,32
1374,2009,6,27,5,6,38
1375,2009,6,27,5,7,80
1376,2009,6,27,5,8,252
1377,2009,6,27,5,9,747
1378,2009,6,27,5,10,1200
1379,2009,6,27,5,11,2197
1380,2009,6,27,5,12,2794
1381,2009,6,27,5,13,3090
1382,2009,6,27,5,14,3786
1383,2009,6,27,5,15,3915
1384,2009,6,27,5,16,3476
1385,2009,6,27,5,17,2302
1386,2009,6,27,5,18,859
1387,2009,6,27,5,19,463
1388,2009,6,27,5,20,304
1389,2009,6,27,5,21,314
1390,2009,6,27,5,22,307
1391,2009,6,27,5,23,286
1392,2009,6,28,6,0,237
1393,2009,6,28,6,1,228
1394,2009,6,28,6,2,188
1395,2009,6,28,6,3,196
1396,2009,6,28,6,4,72
1397,2009,6,28,6,5,37
1398,2009,6,28,6,6,45
1399,2009,6,28,6,7,59
1400,2009,6,28,6,8,154
1401,2009,6,28,6,9,440
1402,2009,6,28,6,10,1137
1403,2009,6,28,6,11,1821
1404,2009,6,28,6,12,2271
1405,2009,6,28,6,13,2951
1406,2009,6,28,6,14,3261
1407,2009,6,28,6,15,3265
1408,2009,6,28,6,16,2576
1409,2009,6,28,6,17,1571
1410,2009,6,28,6,18,612
1411,2009,6,28,6,19,378
1412,2009,6,28,6,20,198
1413,2009,6,28,6,21,163
1414,2009,6,28,6,22,126
1415,2009,6,28,6,23,78
1416,2009,6,29,0,0,26
1417,2009,6,29,0,1,29
1418,2009,6,29,0,2,4
1419,2009,6,29,0,3,40
1420,2009,6,29,0,4,9
1421,2009,6,29,0,5,28
1422,2009,6,29,0,6,82
1423,2009,6,29,0,7,309
1424,2009,6,29,0,8,800
1425,2009,6,29,0,9,980
1426,2009,6,29,0,10,1376
1427,2009,6,29,0,11,2112
1428,2009,6,29,0,12,3601
1429,2009,6,29,0,13,4314
1430,2009,6,29,0,14,3447
1431,2009,6,29,0,15,3180
1432,2009,6,29,0,16,2922
1433,2009,6,29,0,17,2361
1434,2009,6,29,0,18,768
1435,2009,6,29,0,19,393
1436,2009,6,29,0,20,237
1437,2009,6,29,0,21,196
1438,2009,6,29,0,22,120
1439,2009,6,29,0,23,49
1440,2009,6,30,1,0,51
1441,2009,6,30,1,1,11
1442,2009,6,30,1,2,26
1443,2009,6,30,1,3,3
1444,2009,6,30,1,4,12
1445,2009,6,30,1,5,37
1446,2009,6,30,1,6,106
1447,2009,6,30,1,7,340
1448,2009,6,30,1,8,792
1449,2009,6,30,1,9,828
1450,2009,6,30,1,10,1389
1451,2009,6,30,1,11,1991
1452,2009,6,30,1,12,3532
1453,2009,6,30,1,13,4068
1454,2009,6,30,1,14,3403
1455,2009,6,30,1,15,3158
1456,2009,6,30,1,16,2793
1457,2009,6,30,1,17,2118
1458,2009,6,30,1,18,821
1459,2009,6,30,1,19,405
1460,2009,6,30,1,20,237
1461,2009,6,30,1,21,255
1462,2009,6,30,1,22,123
1463,2009,6,30,1,23,76
1464,2009,7,1,2,0,33
1465,2009,7,1,2,1,32
1466,2009,7,1,2,2,19
1467,2009,7,1,2,3,12
1468,2009,7,1,2,4,3
1469,2009,7,1,2,5,19
1470,2009,7,1,2,6,69
1471,2009,7,1,2,7,157
1472,2009,7,1,2,8,501
1473,2009,7,1,2,9,620
1474,2009,7,1,2,10,945
1475,2009,7,1,2,11,1491
1476,2009,7,1,2,12,2738
1477,2009,7,1,2,13,2929
1478,2009,7,1,2,14,2329
1479,2009,7,1,2,15,2241
1480,2009,7,1,2,16,2160
1481,2009,7,1,2,17,1826
1482,2009,7,1,2,18,907
1483,2009,7,1,2,19,384
1484,2009,7,1,2,20,255
1485,2009,7,1,2,21,202
1486,2009,7,1,2,22,96
1487,2009,7,1,2,23,84
1488,2009,7,2,3,0,18
1489,2009,7,2,3,1,20
1490,2009,7,2,3,2,9
1491,2009,7,2,3,3,16
1492,2009,7,2,3,4,6
1493,2009,7,2,3,5,13
1494,2009,7,2,3,6,57
1495,2009,7,2,3,7,184
1496,2009,7,2,3,8,540
1497,2009,7,2,3,9,620
1498,2009,7,2,3,10,967
1499,2009,7,2,3,11,1433
1500,2009,7,2,3,12,2782
1501,2009,7,2,3,13,3033
1502,2009,7,2,3,14,2418
1503,2009,7,2,3,15,1951
1504,2009,7,2,3,16,1920
1505,2009,7,2,3,17,1845
1506,2009,7,2,3,18,1291
1507,2009,7,2,3,19,609
1508,2009,7,2,3,20,257
1509,2009,7,2,3,21,185
1510,2009,7,2,3,22,157
1511,2009,7,2,3,23,82
1512,2009,7,3,4,0,47
1513,2009,7,3,4,1,19
1514,2009,7,3,4,2,20
1515,2009,7,3,4,3,17
1516,2009,7,3,4,4,14
1517,2009,7,3,4,5,17
1518,2009,7,3,4,6,51
1519,2009,7,3,4,7,190
1520,2009,7,3,4,8,510
1521,2009,7,3,4,9,630
1522,2009,7,3,4,10,1120
1523,2009,7,3,4,11,1546
1524,2009,7,3,4,12,2911
1525,2009,7,3,4,13,3254
1526,2009,7,3,4,14,2450
1527,2009,7,3,4,15,2512
1528,2009,7,3,4,16,2457
1529,2009,7,3,4,17,2376
1530,2009,7,3,4,18,1948
1531,2009,7,3,4,19,1218
1532,2009,7,3,4,20,783
1533,2009,7,3,4,21,344
1534,2009,7,3,4,22,294
1535,2009,7,3,4,23,268
1536,2009,7,4,5,0,160
1537,2009,7,4,5,1,100
1538,2009,7,4,5,2,76
1539,2009,7,4,5,3,37
1540,2009,7,4,5,4,19
1541,2009,7,4,5,5,17
1542,2009,7,4,5,6,39
1543,2009,7,4,5,7,79
1544,2009,7,4,5,8,198
1545,2009,7,4,5,9,500
1546,2009,7,4,5,10,1033
1547,2009,7,4,5,11,1790
1548,2009,7,4,5,12,2220
1549,2009,7,4,5,13,2360
1550,2009,7,4,5,14,2568
1551,2009,7,4,5,15,2719
1552,2009,7,4,5,16,2326
1553,2009,7,4,5,17,1530
1554,2009,7,4,5,18,743
1555,2009,7,4,5,19,326
1556,2009,7,4,5,20,230
1557,2009,7,4,5,21,242
1558,2009,7,4,5,22,417
1559,2009,7,4,5,23,208
1560,2009,7,5,6,0,157
1561,2009,7,5,6,1,124
1562,2009,7,5,6,2,118
1563,2009,7,5,6,3,98
1564,2009,7,5,6,4,55
1565,2009,7,5,6,5,34
1566,2009,7,5,6,6,39
1567,2009,7,5,6,7,55
1568,2009,7,5,6,8,63
1569,2009,7,5,6,9,278
1570,2009,7,5,6,10,872
1571,2009,7,5,6,11,1356
1572,2009,7,5,6,12,1784
1573,2009,7,5,6,13,2030
1574,2009,7,5,6,14,2286
1575,2009,7,5,6,15,2233
1576,2009,7,5,6,16,1748
1577,2009,7,5,6,17,888
1578,2009,7,5,6,18,667
1579,2009,7,5,6,19,289
1580,2009,7,5,6,20,130
1581,2009,7,5,6,21,131
1582,2009,7,5,6,22,108
1583,2009,7,5,6,23,52
1584,2009,7,6,0,0,19
1585,2009,7,6,0,1,22
1586,2009,7,6,0,2,20
1587,2009,7,6,0,3,2
1588,2009,7,6,0,4,3
1589,2009,7,6,0,5,13
1590,2009,7,6,0,6,70
1591,2009,7,6,0,7,210
1592,2009,7,6,0,8,524
1593,2009,7,6,0,9,779
1594,2009,7,6,0,10,1080
1595,2009,7,6,0,11,1470
1596,2009,7,6,0,12,2393
1597,2009,7,6,0,13,2963
1598,2009,7,6,0,14,2343
1599,2009,7,6,0,15,2271
1600,2009,7,6,0,16,2040
1601,2009,7,6,0,17,1659
1602,2009,7,6,0,18,810
1603,2009,7,6,0,19,341
1604,2009,7,6,0,20,276
1605,2009,7,6,0,21,158
1606,2009,7,6,0,22,100
1607,2009,7,6,0,23,49
1608,2009,7,7,1,0,32
1609,2009,7,7,1,1,23
1610,2009,7,7,1,2,7
1611,2009,7,7,1,3,6
1612,2009,7,7,1,4,1
1613,2009,7,7,1,5,18
1614,2009,7,7,1,6,54
1615,2009,7,7,1,7,179
1616,2009,7,7,1,8,618
1617,2009,7,7,1,9,653
1618,2009,7,7,1,10,977
1619,2009,7,7,1,11,1518
1620,2009,7,7,1,12,2807
1621,2009,7,7,1,13,3410
1622,2009,7,7,1,14,2445
1623,2009,7,7,1,15,2417
1624,2009,7,7,1,16,2162
1625,2009,7,7,1,17,1782
1626,2009,7,7,1,18,912
1627,2009,7,7,1,19,370
1628,2009,7,7,1,20,231
1629,2009,7,7,1,21,178
1630,2009,7,7,1,22,92
1631,2009,7,7,1,23,97
1632,2009,7,8,2,0,39
1633,2009,7,8,2,1,17
1634,2009,7,8,2,2,14
1635,2009,7,8,2,3,11
1636,2009,7,8,2,4,7
1637,2009,7,8,2,5,23
1638,2009,7,8,2,6,61
1639,2009,7,8,2,7,212
1640,2009,7,8,2,8,560
1641,2009,7,8,2,9,667
1642,2009,7,8,2,10,986
1643,2009,7,8,2,11,1648
1644,2009,7,8,2,12,3130
1645,2009,7,8,2,13,3425
1646,2009,7,8,2,14,2426
1647,2009,7,8,2,15,2401
1648,2009,7,8,2,16,2208
1649,2009,7,8,2,17,2048
1650,2009,7,8,2,18,1023
1651,2009,7,8,2,19,402
1652,2009,7,8,2,20,257
1653,2009,7,8,2,21,193
1654,2009,7,8,2,22,87
1655,2009,7,8,2,23,73
1656,2009,7,9,3,0,22
1657,2009,7,9,3,1,6
1658,2009,7,9,3,2,16
1659,2009,7,9,3,3,6
1660,2009,7,9,3,4,7
1661,2009,7,9,3,5,19
1662,2009,7,9,3,6,48
1663,2009,7,9,3,7,183
1664,2009,7,9,3,8,501
1665,2009,7,9,3,9,658
1666,2009,7,9,3,10,999
1667,2009,7,9,3,11,1500
1668,2009,7,9,3,12,3039
1669,2009,7,9,3,13,3659
1670,2009,7,9,3,14,2674
1671,2009,7,9,3,15,2398
1672,2009,7,9,3,16,2319
1673,2009,7,9,3,17,2315
1674,2009,7,9,3,18,1531
1675,2009,7,9,3,19,714
1676,2009,7,9,3,20,352
1677,2009,7,9,3,21,207
1678,2009,7,9,3,22,85
1679,2009,7,9,3,23,56
1680,2009,7,10,4,0,43
1681,2009,7,10,4,1,24
1682,2009,7,10,4,2,26
1683,2009,7,10,4,3,6
1684,2009,7,10,4,4,11
1685,2009,7,10,4,5,15
1686,2009,7,10,4,6,59
1687,2009,7,10,4,7,163
1688,2009,7,10,4,8,505
1689,2009,7,10,4,9,680
1690,2009,7,10,4,10,1159
1691,2009,7,10,4,11,1762
1692,2009,7,10,4,12,3102
1693,2009,7,10,4,13,3473
1694,2009,7,10,4,14,2796
1695,2009,7,10,4,15,2598
1696,2009,7,10,4,16,2600
1697,2009,7,10,4,17,2790
1698,2009,7,10,4,18,2110
1699,2009,7,10,4,19,1354
1700,2009,7,10,4,20,922
1701,2009,7,10,4,21,397
1702,2009,7,10,4,22,425
1703,2009,7,10,4,23,221
1704,2009,7,11,5,0,151
1705,2009,7,11,5,1,75
1706,2009,7,11,5,2,66
1707,2009,7,11,5,3,22
1708,2009,7,11,5,4,15
1709,2009,7,11,5,5,28
1710,2009,7,11,5,6,25
1711,2009,7,11,5,7,35
1712,2009,7,11,5,8,166
1713,2009,7,11,5,9,472
1714,2009,7,11,5,10,1044
1715,2009,7,11,5,11,1465
1716,2009,7,11,5,12,1974
1717,2009,7,11,5,13,2133
1718,2009,7,11,5,14,2116
1719,2009,7,11,5,15,2318
1720,2009,7,11,5,16,2029
1721,2009,7,11,5,17,1406
1722,2009,7,11,5,18,664
1723,2009,7,11,5,19,347
1724,2009,7,11,5,20,201
1725,2009,7,11,5,21,227
1726,2009,7,11,5,22,187
1727,2009,7,11,5,23,194
1728,2009,7,12,6,0,137
1729,2009,7,12,6,1,116
1730,2009,7,12,6,2,97
1731,2009,7,12,6,3,138
1732,2009,7,12,6,4,42
1733,2009,7,12,6,5,35
1734,2009,7,12,6,6,24
1735,2009,7,12,6,7,32
1736,2009,7,12,6,8,74
1737,2009,7,12,6,9,340
1738,2009,7,12,6,10,636
1739,2009,7,12,6,11,1202
1740,2009,7,12,6,12,1789
1741,2009,7,12,6,13,1974
1742,2009,7,12,6,14,2399
1743,2009,7,12,6,15,2365
1744,2009,7,12,6,16,1826
1745,2009,7,12,6,17,1175
1746,2009,7,12,6,18,320
1747,2009,7,12,6,19,191
1748,2009,7,12,6,20,139
1749,2009,7,12,6,21,109
1750,2009,7,12,6,22,63
1751,2009,7,12,6,23,34
1752,2009,7,13,0,0,21
1753,2009,7,13,0,1,37
1754,2009,7,13,0,2,9
1755,2009,7,13,0,3,1
1756,2009,7,13,0,4,4
1757,2009,7,13,0,5,15
1758,2009,7,13,0,6,55
1759,2009,7,13,0,7,212
1760,2009,7,13,0,8,589
1761,2009,7,13,0,9,642
1762,2009,7,13,0,10,924
1763,2009,7,13,0,11,1337
1764,2009,7,13,0,12,2574
1765,2009,7,13,0,13,2896
1766,2009,7,13,0,14,2086
1767,2009,7,13,0,15,1763
